Renda per capita
Sigla,Código,Município,1991,2000,
MG,3156304,Rodeiro,92.993,208.237,
MG,3156403,Romaria,175.221,264.232,
MG,3156452,Rosário da Limeira,80.014,145.532,
MG,3156502,Rubelita,51.181,87.008,
MG,3156601,Rubim,88.671,100.98,
MG,3156700,Sabará,178.144,214.339,
MG,3156809,Sabinópolis,103.459,127.163,
MG,3156908,Sacramento,173.989,272.414,
MG,3157005,Salinas,85.694,135.005,
MG,3157104,Salto da Divisa,117.166,127.854,
MG,3157203,Santa Bárbara,149.77,191.738,
MG,3157252,Santa Bárbara do Leste,85.71,139.98,
MG,3157278,Santa Bárbara do Monte Verde,89.209,156.438,
MG,3157302,Santa Bárbara do Tugúrio,72.935,117.85,
MG,3157336,Santa Cruz de Minas,99.314,177.616,
MG,3157377,Santa Cruz de Salinas,56.615,65.667,
MG,3157401,Santa Cruz do Escalvado,62.825,105.765,
MG,3157500,Santa Efigênia de Minas,63.907,99.985,
MG,3157609,Santa Fé de Minas,75.485,84.378,
MG,3157658,Santa Helena de Minas,48.62,83.331,
MG,3157708,Santa Juliana,213.76,275.086,
MG,3157807,Santa Luzia,146.701,192.355,
MG,3157906,Santa Margarida,128.344,216.896,
MG,3158003,Santa Maria de Itabira,79.567,152.711,
MG,3158102,Santa Maria do Salto,64.491,107.944,
MG,3158201,Santa Maria do Suaçuí,126.494,127.573,
MG,3158300,Santana da Vargem,160.83,249.369,
MG,3158409,Santana de Cataguases,104.246,166.954,
MG,3158508,Santana de Pirapama,83.066,120.303,
MG,3158607,Santana do Deserto,111.336,171.066,
MG,3158706,Santana do Garambéu,74.94,128.963,
MG,3158805,Santana do Jacaré,139.347,180.261,
MG,3158904,Santana do Manhuaçu,92.187,152.908,
MG,3158953,Santana do Paraíso,99.977,144.952,
MG,3159001,Santana do Riacho,79.968,146.764,
MG,3159100,Santana dos Montes,71.584,101.323,
MG,3159209,Santa Rita de Caldas,148.847,239.435,
MG,3159308,Santa Rita de Jacutinga,122.613,182.596,
MG,3159357,Santa Rita de Minas,88.518,155.743,
MG,3159407,Santa Rita de Ibitipoca,65.395,134.808,
MG,3159506,Santa Rita do Itueto,71.833,144.307,
MG,3159605,Santa Rita do Sapucaí,219.063,315.322,
MG,3159704,Santa Rosa da Serra,106.373,203.043,
MG,3159803,Santa Vitória,144.303,229.31,
MG,3159902,Santo Antônio do Amparo,113.388,182.739,
MG,3160009,Santo Antônio do Aventureiro,98.496,154.503,
MG,3160108,Santo Antônio do Grama,90.434,143.643,
MG,3160207,Santo Antônio do Itambé,51.166,78.945,
MG,3160306,Santo Antônio do Jacinto,55.572,75.973,
MG,3160405,Santo Antônio do Monte,178.231,298.76,
MG,3160454,Santo Antônio do Retiro,39.155,61.528,
MG,3160504,Santo Antônio do Rio Abaixo,71.055,141.277,
MG,3160603,Santo Hipólito,80.962,111.755,
MG,3160702,Santos Dumont,152.363,217.049,
MG,3160801,São Bento Abade,114.167,164.919,
MG,3160900,São Brás do Suaçuí,103.906,168.986,
MG,3160959,São Domingos das Dores,86.124,171.828,
MG,3161007,São Domingos do Prata,111.239,168.805,
MG,3161056,São Félix de Minas,61.311,119.889,
MG,3161106,São Francisco,63.978,86.451,
MG,3161205,São Francisco de Paula,78.318,165.054,
MG,3161304,São Francisco de Sales,175.662,235.774,
MG,3161403,São Francisco do Glória,104.738,154.204,
MG,3161502,São Geraldo,95.363,173.968,
MG,3161601,São Geraldo da Piedade,62.119,100.524,
MG,3161650,São Geraldo do Baixio,88.528,137.519,
MG,3161700,São Gonçalo do Abaeté,107.121,176.644,
MG,3161809,São Gonçalo do Pará,133.501,194.444,
MG,3161908,São Gonçalo do Rio Abaixo,112.208,131.167,
MG,3162005,São Gonçalo do Sapucaí,162.829,238.262,
MG,3162104,São Gotardo,197.116,487.482,
MG,3162203,São João Batista do Glória,177.395,240.073,
MG,3162252,São João da Lagoa,54.526,102.453,
MG,3162302,São João da Mata,170.622,226.026,
MG,3162401,São João da Ponte,48.182,86.037,
MG,3162450,São João das Missões,37.231,55.628,
MG,3162500,São João del Rei,189.037,277.291,
MG,3162559,São João do Manhuaçu,98.142,199.767,
MG,3162575,São João do Manteninha,77.713,150.894,
MG,3162609,São João do Oriente,97.412,133.182,
MG,3162658,São João do Pacuí,52.625,71.006,
MG,3162708,São João do Paraíso,64.582,81.252,
MG,3162807,São João Evangelista,106.847,117.624,
MG,3162906,São João Nepomuceno,169.761,234.61,
MG,3162922,São Joaquim de Bicas,131.211,164.216,
MG,3162948,São José da Barra,171.684,278.037,
MG,3162955,São José da Lapa,154.521,211.096,
MG,3163003,São José da Safira,88.322,95.671,
MG,3163102,São José da Varginha,160.101,164.713,
MG,3163201,São José do Alegre,125.743,204.406,
MG,3163300,São José do Divino,76.207,124.713,
MG,3163409,São José do Goiabal,97.586,125.226,
MG,3163508,São José do Jacuri,69.583,111.846,
MG,3163607,São José do Mantimento,66.626,145.327,
MG,3163706,São Lourenço,208.841,402.562,
MG,3163805,São Miguel do Anta,88.106,156.705,
MG,3163904,São Pedro da União,107.222,219.924,
MG,3164001,São Pedro dos Ferros,95.301,158.344,
MG,3164100,São Pedro do Suaçuí,62.185,105.217,
MG,3164209,São Romão,83.006,102.793,
MG,3164308,São Roque de Minas,176.71,256.159,
MG,3164407,São Sebastião da Bela Vista,146.934,198.803,
MG,3164431,São Sebastião da Vargem Alegre,77.761,151.107,
MG,3164472,São Sebastião do Anta,79.41,120.408,
MG,3164506,São Sebastião do Maranhão,57.377,80.287,
MG,3164605,São Sebastião do Oeste,100.11,175.424,
MG,3164704,São Sebastião do Paraíso,220.844,323.772,
MG,3164803,São Sebastião do Rio Preto,46.616,138.55,
MG,3164902,São Sebastião do Rio Verde,118.211,227.148,
MG,3165008,São Tiago,104.306,163.475,
MG,3165107,São Tomás de Aquino,155.061,215.518,
MG,3165206,São Thomé das Letras,94.665,191.542,
MG,3165305,São Vicente de Minas,149.776,209.173,
MG,3165404,Sapucaí-Mirim,126.458,209.167,
MG,3165503,Sardoá,78.162,110.838,
MG,3165537,Sarzedo,135.772,184.113,
MG,3165552,Setubinha,59.446,73.337,
MG,3165560,Sem-Peixe,64.96,113.264,
MG,3165578,Senador Amaral,153.539,190.38,
MG,3165602,Senador Cortes,102.396,163.887,
MG,3165701,Senador Firmino,95.522,147.226,
MG,3165800,Senador José Bento,166.448,248.887,
MG,3165909,Senador Modestino Gonçalves,62.284,89.529,
MG,3166006,Senhora de Oliveira,68.445,106.051,
MG,3166105,Senhora do Porto,75.898,98.531,
MG,3166204,Senhora dos Remédios,63.963,98.112,
MG,3166303,Sericita,76.907,176.063,
MG,3166402,Seritinga,106.216,157.425,
MG,3166501,Serra Azul de Minas,56.313,115.407,
MG,3166600,Serra da Saudade,122.704,217.958,
MG,3166709,Serra dos Aimorés,113.733,130.351,
MG,3166808,Serra do Salitre,184.01,228.098,
MG,3166907,Serrania,160.68,201.201,
MG,3166956,Serranópolis de Minas,51.024,87.637,
MG,3167004,Serranos,108.355,129.949,
MG,3167103,Serro,95.501,118.229,
MG,3167202,Sete Lagoas,196.103,281.652,
MG,3167301,Silveirânia,94.766,136.39,
MG,3167400,Silvianópolis,153.314,250.917,
MG,3167509,Simão Pereira,94.078,195.915,
MG,3167608,Simonésia,62.582,148.155,
MG,3167707,Sobrália,76.447,117.601,
MG,3167806,Soledade de Minas,129.094,182.948,
MG,3167905,Tabuleiro,104.554,157.955,
MG,3168002,Taiobeiras,97.691,129.936,
MG,3168051,Taparuba,79.6,136.18,
MG,3168101,Tapira,203.975,240.626,
MG,3168200,Tapiraí,95.315,182.22,
MG,3168309,Taquaraçu de Minas,114.311,140.65,
MG,3168408,Tarumirim,69.536,129.719,
MG,3168507,Teixeiras,103.713,171.885,
MG,3168606,Teófilo Otoni,152.264,210.25,
MG,3168705,Timóteo,221.459,297.933,
MG,3168804,Tiradentes,132.01,261.312,
MG,3168903,Tiros,138.856,211.758,
MG,3169000,Tocantins,142.796,214.899,
MG,3169059,Tocos do Moji,124.259,168.201,
MG,3169109,Toledo,152.465,205.84,
MG,3169208,Tombos,138.444,189.218,
MG,3169307,Três Corações,210.021,281.025,
MG,3169356,Três Marias,149.322,213.907,
MG,3169406,Três Pontas,176.695,275.712,
MG,3169505,Tumiritinga,111.267,130.349,
MG,3169604,Tupaciguara,217.499,244.833,
MG,3169703,Turmalina,83.175,125.363,
MG,3169802,Turvolândia,137.291,212.604,
MG,3169901,Ubá,171.2,259.978,
MG,3170008,Ubaí,80.063,78.156,
MG,3170057,Ubaporanga,68.903,148.547,
MG,3170107,Uberaba,279.318,400.4,
MG,3170206,Uberlândia,306.291,389.317,
MG,3170305,Umburatiba,71.777,116.421,
MG,3170404,Unaí,147.837,343.522,
MG,3170438,União de Minas,145.853,202.369,
MG,3170479,Uruana de Minas,76.477,102.963,
MG,3170503,Urucânia,93.865,142.388,
MG,3170529,Urucuia,50.763,84.858,
MG,3170578,Vargem Alegre,78.788,121.966,
MG,3170602,Vargem Bonita,132.554,210.753,
MG,3170651,Vargem Grande do Rio Pardo,59.007,79.601,
MG,3170701,Varginha,295.262,382.269,
MG,3170750,Varjão de Minas,117.255,187.849,
MG,3170800,Várzea da Palma,109.357,148.157,
MG,3170909,Varzelândia,49.331,72.765,
MG,3171006,Vazante,157.144,256.975,
MG,3171030,Verdelândia,53.823,60.711,
MG,3171071,Veredinha,56.299,95.007,
MG,3171105,Veríssimo,183.648,244.725,
MG,3171154,Vermelho Novo,75.307,145.362,
MG,3171204,Vespasiano,134.696,196.509,
MG,3171303,Viçosa,224.789,329.712,
MG,3171402,Vieiras,69.978,180.538,
MG,3171501,Mathias Lobato,85.705,120.556,
MG,3171600,Virgem da Lapa,68.643,107.311,
MG,3171709,Virgínia,89.138,141.167,
MG,3171808,Virginópolis,89.34,147.229,
MG,3171907,Virgolândia,93.771,102.872,
MG,3172004,Visconde do Rio Branco,148.677,227.588,
MG,3172103,Volta Grande,128.12,191.269,
MG,3172202,Wenceslau Braz,114.136,208.578,
MS,5000203,Água Clara,159.975,250.685,
MS,5000252,Alcinópolis,238.831,192.47,
MS,5000609,Amambaí,177.02,229.542,
MS,5000708,Anastácio,112.595,165.713,
MS,5000807,Anaurilândia,147.933,183.741,
MS,5000856,Angélica,120.446,160.175,
MS,5000906,Antônio João,118.922,142.258,
MS,5001003,Aparecida do Taboado,184.867,224.049,
MS,5001102,Aquidauana,170.215,244.079,
MS,5001243,Aral Moreira,146.692,148.641,
MS,5001508,Bandeirantes,187.582,190.662,
MS,5001904,Bataguassu,166.476,215.058,
MS,5002001,Batayporã,131.964,146.533,
MS,5002100,Bela Vista,197.03,223.186,
MS,5002159,Bodoquena,117.588,167.482,
MS,5002209,Bonito,167.015,231.923,
MS,5002308,Brasilândia,151.833,266.355,
MS,5002407,Caarapó,174.444,169.177,
MS,5002605,Camapuã,212.112,220.075,
MS,5002704,Campo Grande,323.103,394.708,
MS,5002803,Caracol,108.628,148.366,
MS,5002902,Cassilândia,271.961,241.579,
MS,5002951,Chapadão do Sul,357.395,451.524,
MS,5003108,Corguinho,131.702,170.119,
MS,5003157,Coronel Sapucaia,118.773,153.573,
MS,5003207,Corumbá,188.332,226.182,
MS,5003256,Costa Rica,164.167,346.15,
MS,5003306,Coxim,153.066,299.931,
MS,5003454,Deodápolis,125.995,178.558,
MS,5003488,Dois Irmãos do Buriti,105.569,132.222,
MS,5003504,Douradina,164.747,187.937,
MS,5003702,Dourados,222.259,308.068,
MS,5003751,Eldorado,139.074,164.033,
MS,5003801,Fátima do Sul,188.839,217.512,
MS,5003900,Figueirão,,,
MS,5004007,Glória de Dourados,135.146,205.092,
MS,5004106,Guia Lopes da Laguna,123.657,240,
MS,5004304,Iguatemi,167.882,200.708,
MS,5004403,Inocência,257.82,272.086,
MS,5004502,Itaporã,155.311,188.727,
MS,5004601,Itaquiraí,108.58,138.066,
MS,5004700,Ivinhema,131.915,199.193,
MS,5004809,Japorã,75.587,88.744,
MS,5004908,Jaraguari,145.798,174.676,
MS,5005004,Jardim,193.484,292.023,
MS,5005103,Jateí,99.357,159.679,
MS,5005152,Juti,105.099,152.025,
MS,5005202,Ladário,128.873,219.667,
MS,5005251,Laguna Carapã,135.096,235.335,
MS,5005400,Maracaju,221.299,246.651,
MS,5005608,Miranda,132.101,248.187,
MS,5005681,Mundo Novo,169.905,222.303,
MS,5005707,Naviraí,192.394,224.173,
MS,5005806,Nioaque,117.02,142.825,
MS,5006002,Nova Alvorada do Sul,185.07,235.891,
MS,5006200,Nova Andradina,172.609,256.342,
MS,5006259,Novo Horizonte do Sul,81.636,123.738,
MS,5006275,Paraíso das Águas,,,
MS,5006309,Paranaíba,238.919,286.924,
MS,5006358,Paranhos,142.513,113.769,
MS,5006408,Pedro Gomes,146.254,179.599,
MS,5006606,Ponta Porã,253.369,248.974,
MS,5006903,Porto Murtinho,103.541,166.251,
MS,5007109,Ribas do Rio Pardo,188.264,204.212,
MS,5007208,Rio Brilhante,244.697,233.838,
MS,5007307,Rio Negro,115.733,170.331,
MS,5007406,Rio Verde de Mato Grosso,146.703,211.072,
MS,5007505,Rochedo,122.645,177.955,
MS,5007554,Santa Rita do Pardo,128.409,174.182,
MS,5007695,São Gabriel do Oeste,275.352,425.187,
MS,5007703,Sete Quedas,144.576,224.325,
MS,5007802,Selvíria,166.842,190.491,
MS,5007901,Sidrolândia,179.923,226.096,
MS,5007935,Sonora,196.376,264.304,
MS,5007950,Tacuru,114.615,118.411,
MS,5007976,Taquarussu,131.48,154.616,
MS,5008008,Terenos,147.113,183.076,
MS,5008305,Três Lagoas,208.442,290.05,
MS,5008404,Vicentina,108.181,193.383,
MT,5100102,Acorizal,87.545,124.33,
MT,5100201,Água Boa,167.851,343.934,
MT,5100250,Alta Floresta,152.87,264.663,
MT,5100300,Alto Araguaia,181.155,233.345,
MT,5100359,Alto Boa Vista,105.69,172,
MT,5100409,Alto Garças,145.53,325.448,
MT,5100508,Alto Paraguai,106.7,125.416,
MT,5100607,Alto Taquari,179.582,409.132,
MT,5100805,Apiacás,206.183,201.762,
MT,5101001,Araguaiana,147.072,185.901,
MT,5101209,Araguainha,155.997,139.644,
MT,5101258,Araputanga,181.727,249.034,
MT,5101308,Arenápolis,139.705,177.339,
MT,5101407,Aripuanã,186.459,197.362,
MT,5101605,Barão de Melgaço,73.601,116.299,
MT,5101704,Barra do Bugres,178.964,184.567,
MT,5101803,Barra do Garças,213.084,290.363,
MT,5101852,Bom Jesus do Araguaia,,,
MT,5101902,Brasnorte,198.942,260.404,
MT,5102504,Cáceres,138.144,218.718,
MT,5102603,Campinápolis,124.413,145.536,
MT,5102637,Campo Novo do Parecis,272.049,514.427,
MT,5102678,Campo Verde,295.491,342.01,
MT,5102686,Campos de Júlio,220.536,413.173,
MT,5102694,Canabrava do Norte,150.298,124.879,
MT,5102702,Canarana,230.847,308.691,
MT,5102793,Carlinda,86.07,138.085,
MT,5102850,Castanheira,138.158,191.417,
MT,5103007,Chapada dos Guimarães,135.492,189.265,
MT,5103056,Cláudia,245.397,439.76,
MT,5103106,Cocalinho,135.781,218.286,
MT,5103205,Colíder,128.059,270.462,
MT,5103254,Colniza,,,
MT,5103304,Comodoro,184.292,242.474,
MT,5103353,Confresa,88.527,162.24,
MT,5103361,Conquista D'Oeste,,,
MT,5103379,Cotriguaçu,134.068,225.959,
MT,5103403,Cuiabá,311.083,442.099,
MT,5103437,Curvelândia,,,
MT,5103452,Denise,116.341,208.101,
MT,5103502,Diamantino,294.303,291.129,
MT,5103601,Dom Aquino,136.119,172.832,
MT,5103700,Feliz Natal,282.916,324.841,
MT,5103809,Figueirópolis D'Oeste,127.476,197.532,
MT,5103858,Gaúcha do Norte,78.09,158.068,
MT,5103908,General Carneiro,100.266,145.695,
MT,5103957,Glória D'Oeste,148.782,238.172,
MT,5104104,Guarantã do Norte,179.286,267.834,
MT,5104203,Guiratinga,162.467,210.791,
MT,5104500,Indiavaí,177.198,164.233,
MT,5104526,Ipiranga do Norte,,,
MT,5104542,Itanhangá,,,
MT,5104559,Itaúba,179.516,261.64,
MT,5104609,Itiquira,130.157,236.883,
MT,5104807,Jaciara,197.996,257.56,
MT,5104906,Jangada,101.901,122.983,
MT,5105002,Jauru,86.612,138.936,
MT,5105101,Juara,153.797,295.759,
MT,5105150,Juína,209.245,284.604,
MT,5105176,Juruena,309.263,244.92,
MT,5105200,Juscimeira,174.106,191.113,
MT,5105234,Lambari D'Oeste,95.152,156.339,
MT,5105259,Lucas do Rio Verde,296.392,384.027,
MT,5105309,Luciára,128.464,132.832,
MT,5105507,Vila Bela da Santíssima Trindade,158.34,195.797,
MT,5105580,Marcelândia,198.854,330.979,
MT,5105606,Matupá,257.178,258.46,
MT,5105622,Mirassol d'Oeste,204.191,221.578,
MT,5105903,Nobres,168.409,166.867,
MT,5106000,Nortelândia,114.622,139.291,
MT,5106109,Nossa Senhora do Livramento,85.069,120.513,
MT,5106158,Nova Bandeirantes,211.334,147.345,
MT,5106174,Nova Nazaré,,,
MT,5106182,Nova Lacerda,111.799,228.714,
MT,5106190,Nova Santa Helena,,,
MT,5106208,Nova Brasilândia,103.163,149.548,
MT,5106216,Nova Canaã do Norte,119.968,201.18,
MT,5106224,Nova Mutum,223.499,395.343,
MT,5106232,Nova Olímpia,180.461,198.17,
MT,5106240,Nova Ubiratã,325.217,290.33,
MT,5106257,Nova Xavantina,163.063,239.027,
MT,5106265,Novo Mundo,222.49,204.059,
MT,5106273,Novo Horizonte do Norte,107.317,156.615,
MT,5106281,Novo São Joaquim,129.031,243.989,
MT,5106299,Paranaíta,210.211,232.533,
MT,5106307,Paranatinga,140.544,238.528,
MT,5106315,Novo Santo Antônio,,,
MT,5106372,Pedra Preta,178.888,196.185,
MT,5106422,Peixoto de Azevedo,348.823,179.233,
MT,5106455,Planalto da Serra,84.731,175.267,
MT,5106505,Poconé,184.615,132.385,
MT,5106653,Pontal do Araguaia,139.704,221.052,
MT,5106703,Ponte Branca,156.677,190.173,
MT,5106752,Pontes e Lacerda,186.145,232.203,
MT,5106778,Porto Alegre do Norte,81.268,193.941,
MT,5106802,Porto dos Gaúchos,161.732,245.828,
MT,5106828,Porto Esperidião,119.712,176.493,
MT,5106851,Porto Estrela,68.334,112.743,
MT,5107008,Poxoréo,133.713,181.235,
MT,5107040,Primavera do Leste,301.057,374.569,
MT,5107065,Querência,197.889,267.612,
MT,5107107,São José dos Quatro Marcos,143.012,168.053,
MT,5107156,Reserva do Cabaçal,107.287,134.151,
MT,5107180,Ribeirão Cascalheira,139.659,166.439,
MT,5107198,Ribeirãozinho,137.103,209.675,
MT,5107206,Rio Branco,147.634,161.673,
MT,5107248,Santa Carmem,249.555,342.905,
MT,5107263,Santo Afonso,121.608,162.062,
MT,5107297,São José do Povo,108.449,146.089,
MT,5107305,São José do Rio Claro,231.245,263.663,
MT,5107354,São José do Xingu,194.035,169.271,
MT,5107404,São Pedro da Cipa,154.824,170.813,
MT,5107578,Rondolândia,,,
MT,5107602,Rondonópolis,230.739,294.333,
MT,5107701,Rosário Oeste,97.16,144.64,
MT,5107743,Santa Cruz do Xingu,,,
MT,5107750,Salto do Céu,103.886,163.881,
MT,5107768,Santa Rita do Trivelato,,,
MT,5107776,Santa Terezinha,86.677,114.857,
MT,5107792,Santo Antônio do Leste,,,
MT,5107800,Santo Antônio do Leverger,90.043,164.461,
MT,5107859,São Félix do Araguaia,150.416,195.265,
MT,5107875,Sapezal,219.256,377.713,
MT,5107883,Serra Nova Dourada,,,
MT,5107909,Sinop,291.759,340.378,
MT,5107925,Sorriso,286.859,461.371,
MT,5107941,Tabaporã,133.44,271.109,
MT,5107958,Tangará da Serra,209.513,323.837,
MT,5108006,Tapurah,185.794,315.604,
MT,5108055,Terra Nova do Norte,148.279,163.175,
MT,5108105,Tesouro,125.221,191.713,
MT,5108204,Torixoréu,175.26,208.312,
MT,5108303,União do Sul,256.868,292.687,
MT,5108352,Vale de São Domingos,,,
MT,5108402,Várzea Grande,172.037,247.121,
MT,5108501,Vera,330.999,254.609,
MT,5108600,Vila Rica,214.715,187.861,
MT,5108808,Nova Guarita,168.094,184.088,
MT,5108857,Nova Marilândia,181.386,152.069,
MT,5108907,Nova Maringá,206.71,253.966,
MT,5108956,Nova Monte verde,121.857,183.839,
MT,5199919,São Gonçalo,,,
PA,1500107,Abaetetuba,86.987,102.135,
PA,1500131,Abel Figueiredo,113.5,194.772,
PA,1500206,Acará,118.562,81.798,
PA,1500305,Afuá,70.998,75.022,
PA,1500347,Água Azul do Norte,94.653,135.961,
PA,1500404,Alenquer,80.281,87.663,
PA,1500503,Almeirim,150.329,251.081,
PA,1500602,Altamira,159.446,204.998,
PA,1500701,Anajás,74.434,89.824,
PA,1500800,Ananindeua,185.438,187.794,
PA,1500859,Anapu,105.585,112.906,
PA,1500909,Augusto Corrêa,50.192,69.311,
PA,1500958,Aurora do Pará,72.524,85.859,
PA,1501006,Aveiro,57.89,56.223,
PA,1501105,Bagre,61.162,59.014,
PA,1501204,Baião,58.355,81.198,
PA,1501253,Bannach,214.345,163.931,
PA,1501303,Barcarena,147.191,175.263,
PA,1501402,Belém,271.039,313.927,
PA,1501451,Belterra,67.275,66.317,
PA,1501501,Benevides,78.645,137.795,
PA,1501576,Bom Jesus do Tocantins,98.792,107.803,
PA,1501600,Bonito,63.83,82.301,
PA,1501709,Bragança,73.425,105.279,
PA,1501725,Brasil Novo,101.532,148.573,
PA,1501758,Brejo Grande do Araguaia,54.606,113.773,
PA,1501782,Breu Branco,98.511,132.318,
PA,1501808,Breves,75.079,84.953,
PA,1501907,Bujaru,81.812,70.537,
PA,1501956,Cachoeira do Piriá,77.243,52.244,
PA,1502004,Cachoeira do Arari,72.939,114.072,
PA,1502103,Cametá,61.413,71.061,
PA,1502152,Canaã dos Carajás,83.185,167.456,
PA,1502202,Capanema,120.904,143.07,
PA,1502301,Capitão Poço,69.23,92.981,
PA,1502400,Castanhal,140.436,162.248,
PA,1502509,Chaves,61.78,62.881,
PA,1502608,Colares,65.484,94.814,
PA,1502707,Conceição do Araguaia,112.36,152.981,
PA,1502756,Concórdia do Pará,111.95,79.177,
PA,1502764,Cumaru do Norte,152.47,116.609,
PA,1502772,Curionópolis,145.173,108.154,
PA,1502806,Curralinho,84.438,64.324,
PA,1502855,Curuá,60.23,63.809,
PA,1502905,Curuçá,49.875,112.072,
PA,1502939,Dom Eliseu,124.18,145.701,
PA,1502954,Eldorado dos Carajás,109.281,106.156,
PA,1503002,Faro,55.104,64.615,
PA,1503044,Floresta do Araguaia,67.463,93.487,
PA,1503077,Garrafão do Norte,57.418,71.13,
PA,1503093,Goianésia do Pará,101.063,144.05,
PA,1503101,Gurupá,60.928,74.98,
PA,1503200,Igarapé-Açu,89.087,90.354,
PA,1503309,Igarapé-Miri,74.064,82.945,
PA,1503408,Inhangapi,73.647,102.743,
PA,1503457,Ipixuna do Pará,79.46,73.501,
PA,1503507,Irituia,65.589,114.917,
PA,1503606,Itaituba,142.677,162.598,
PA,1503705,Itupiranga,63.924,85.707,
PA,1503754,Jacareacanga,172.202,140.924,
PA,1503804,Jacundá,141.796,175.317,
PA,1503903,Juruti,66.699,55.175,
PA,1504000,Limoeiro do Ajuru,66.622,64.41,
PA,1504059,Mãe do Rio,99.309,121.048,
PA,1504109,Magalhães Barata,51.852,68.954,
PA,1504208,Marabá,132.001,188.589,
PA,1504307,Maracanã,61.644,65.646,
PA,1504406,Marapanim,71.784,80.142,
